classId,studentId,date,status,createdAt,id
"31","55","2025-08-28","absent","2025-12-03T18:28:04.356Z","391"
"31","56","2025-08-28","absent","2025-12-03T18:28:04.356Z","392"
"33","1","2025-08-25","present","2025-12-03T18:40:08.356Z","393"
"33","2","2025-08-25","present","2025-12-03T18:40:08.359Z","394"
"33","3","2025-08-25","absent","2025-12-03T18:40:08.360Z","395"
"33","4","2025-08-25","present","2025-12-03T18:40:08.361Z","396"
"33","5","2025-08-25","present","2025-12-03T18:40:08.361Z","397"
"33","6","2025-08-25","late","2025-12-03T18:40:08.362Z","398"
"33","7","2025-08-25","present","2025-12-03T18:40:08.365Z","399"
"33","8","2025-08-25","absent","2025-12-03T18:40:08.367Z","400"
"33","9","2025-08-25","present","2025-12-03T18:40:08.369Z","401"
"33","10","2025-08-25","present","2025-12-03T18:40:08.371Z","402"
"33","11","2025-08-25","present","2025-12-03T18:40:08.371Z","403"
